id_commune,nom_commune,arrondissement,adm2_pcode,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,Dim11,Dim12,Dim13,Dim14,Dim15,Dim16,Dim17,Dim18,Dim19,Dim20,Dim21,Dim22,Dim23,Dim24
C-031,Cap-Haïtien,Cap-Haïtien,HT0311,7.943704665929451,-0.8042530297009692,-3.2508073177068098,0.26957250718413905,-0.042360846804333156,0.13520993687257657,0.5689928482975863,0.4270011663314604,-1.492636337815606,0.5124667247967397,0.49397805598856515,-0.7726243736165671,0.4369774499479539,-0.0012021471022223547,0.5287970944684882,-0.41918748810600764,-0.332476713977629,0.378422365484211,-0.03448944374423323,0.09191097234545802,0.2954681234348074,0.11687143948524363,0.0053371938528152035,0.0013891183471491605
C-032,Quartier-Morin,Cap-Haïtien,HT0312,-2.460355528475427,-1.343751000102519,-1.029666824029345,-1.0265552832502067,0.062418384631692685,-1.681231267587211,-0.3464724863201305,-0.6542361623430943,1.9451606946513371,0.08463949763687793,1.8630340126205664,0.15712890458564496,0.5346012506365737,-0.8684671335995218,-0.273170974936748,0.16993787242028968,-0.43368100168788754,-0.3171191285875574,-0.42490049967421667,-0.2923877391052657,0.16222072702142096,-0.16725428170795126,-0.022695764652585045,0.001986385911821135
C-033,Limonade,Cap-Haïtien,HT0313,1.2594623394664641,2.837765255824661,0.16834495789734163,0.42681435846039834,0.6757293595273767,1.0742636185760444,-0.3596259660611865,0.20759385868859181,-1.4845351310441717,0.7877602629978722,0.8926642534258521,1.3302184013523315,0.5234918252769798,0.33674741543631537,-0.4175102341134168,0.1303637174829883,0.16198662908824862,0.30043889951249353,0.11986939100660496,-0.06256188414812516,-0.061144375939170895,0.1539663252263306,-0.06951268466163543,-0.00029108040044815194
C-034,Acul-du-Nord,Acul-du-Nord,HT0321,-0.5908137985562341,1.733639912315326,-0.20910038190157532,1.749917930320037,-0.4323203316454019,-0.4448625376773295,1.3592750985032638,-0.8955698470874904,0.03957024355853209,1.3996385878456181,-1.0956617394570245,-0.4200984427168536,0.19025555171630412,0.10009301326506595,0.9015001259872342,0.44894245506336933,0.6011176320629859,-1.220482927882688,-0.2624226593517,0.10679076717988469,-0.5648525182556825,-0.3053097790307326,-0.16256524572153647,0.001005660141301006
C-035,Plaine-du-Nord,Acul-du-Nord,HT0322,0.7919826088266013,1.6987093618532154,-0.3435047065474751,0.09923356919840062,1.3107698022428091,1.016737294922745,-0.33050108875001366,-2.6755485658512765,-0.7477694187056885,0.7249726284516272,0.6774179192268509,0.6112176601416944,0.2599832958830311,0.5260535075907923,0.8848272008853424,-0.04754013052172193,-0.4779458012854141,-0.895321476516874,-0.3230489375459581,-0.007735957941018159,-0.10124186165260675,0.21504367846499117,0.009940668080327224,0.0018140572318879153
C-036,Milot,Acul-du-Nord,HT0323,1.6840381052235995,2.2170212435229413,-1.0641626817040177,-0.14899833055218017,-0.20585068591111128,0.3412107055210156,-0.3363356862813896,-0.23340757683838137,-1.478671534968304,-1.9969565127742084,0.31252485717993017,0.4544799529840082,-0.5735754252952858,0.45289552644432934,-0.3135682009608138,0.1137768685909356,-0.33629539496997873,-0.3501136717324539,-0.016898211122047695,0.798858394843745,-0.6345490638027992,-0.1772505324699886,-0.06697733079107779,0.0004777311111029379
C-037,Grande-Rivière-du-Nord,Grande-Rivière-du-Nord,HT0331,-0.28570985135577426,2.5936090435588515,0.015366274156262533,-0.3171195807498791,1.1975933916999053,-0.18019679728980934,0.42158046001911736,-1.8495175161327557,-0.7467555728161822,-1.1284877793149513,-0.9640639641811353,0.0011326814864511777,0.2968264056564182,-0.7099799680837671,-0.44616008522820844,-0.11301192603821056,0.34043307720365323,-0.1414528868642159,0.05841186115460541,-0.06433738127824015,0.16510127042333964,0.025895203125243675,0.005399518087623282,0.0014402910804177781
C-038,Bahon,Grande-Rivière-du-Nord,HT0332,-2.925684819086017,-0.11925573242195302,-1.3508439125361078,-0.8914858368856252,-0.7171935639401982,0.3509107208179563,0.23663928436058865,0.3696176968742676,-0.32827214244462233,0.12577450035174859,-0.3766704448052449,-0.23773945141654165,0.12669995151668464,-0.3092200489158383,-0.38445223809649826,0.07147554075853436,-0.02385875612354461,0.11836185508934707,-0.21926606021422929,-0.029900998502481572,0.03306427649464432,0.06757161835326639,0.10737327870588544,0.0008829013619910176
C-039,Saint-Raphaël,Saint-Raphaël,HT0341,1.0192869949764756,0.6466244252254879,0.05198379745749334,-4.221116148470937,0.34623787633800607,0.9574816053983545,1.2043336113883996,0.6603206290781642,1.1548670844228004,-0.17863681516033963,-0.6435668191000659,-0.1327305331544349,0.7827775869299676,0.7344416821136364,-0.3023558227894115,-0.6841128224603512,-0.91786580720461,-0.5776043857260255,0.1242274062791304,-0.43013816732235305,-0.16712548880017106,-0.4976104758706322,-0.129879933666473,-0.00018350130444546719
C-040,Dondon,Saint-Raphaël,HT0342,-1.4260703142415003,2.1277385709290004,0.00432293047311139,1.7634616771212952,-0.1995774013603943,-0.4746671818072411,0.16890507171096542,-0.04677925875124436,0.19925094447347455,1.063590877565222,0.25348463357977224,-0.5498825151529508,0.2930677377817181,-0.32708817996209033,-0.609165213787635,-0.065859990698834,0.11643759398104972,0.050723753920706854,0.16853921850302028,-0.0711863131720113,-0.1845665452396191,0.3111841450511112,0.07277668819960267,0.002528002588572728
